y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,1,0.45257857773975696,0.36955677364137995,-0.2626792809847077,-0.02441020227838809,0.60748449241319,0.37460116230844803,0.7278963665627938,1.0173877466498427,0.7080749050951328,1.0772013269111336,1.1179149663335675
0,1,0.660037187309432,1.2437022783048581,0.8425133079090802,1.0442025459045414,0.7464877156553344,1.0444213681042416,1.093136253305688,0.7777170923887065,0.7504888576398551,1.0179073113537074,1.347796920994647
0,1,-0.5067051284790445,-0.29767621269186584,-0.09283848353956962,0.10448372555148538,0.538739075571502,0.25181972567168753,-0.07614905715691501,-0.07247054689620128,-0.11463587692425688,0.15806940459888286,0.10481960357657531
0,1,0.777682874859137,0.8340995258486412,0.47703648390076286,0.42660368389090986,-0.21511292714430763,-0.37058681722109227,-0.2124136300206823,0.08841362668733588,-0.11480031763170259,0.7568959596975872,0.5985084401055786
0,1,0.03493861440855687,0.05828450669071356,0.5806644161826068,0.21063489091596518,-0.041880758141795975,-0.14747121409926947,-0.3808369215777437,0.09454212268134189,0.2802653023469273,0.6308682393959039,0.6950565187325816
1,1,1.43492551437114,1.0249494155648715,0.7778668333800063,0.07470584021182473,-0.050839910749031596,0.24228557714847887,0.4288530304713978,0.31944931381594527,-0.7229457868484189,-0.6620820084823339,-0.23974152155471753
0,1,0.6510927203063851,1.3924561334565262,1.5103068837342255,1.3852379595702986,1.0491995759676547,1.7412750649500222,1.3476987096565882,1.5349900399614393,1.174769141738243,1.5341500494781992,1.8849276885908686
1,1,-0.6005257471390374,-0.9747776779213733,-0.7725362001194473,-0.7979435685955694,-0.5844764595559802,-0.5017787670850332,0.3311883166516708,0.28836326118724914,-0.08196986726238474,-0.44921080628044485,0.3374369354662428
0,1,0.9795104822427038,0.23640058126001878,0.28179506461250975,0.5423601846673677,0.8900082715877266,1.378249451137136,1.0918566175263156,0.6128664800106097,0.6961871588618025,0.249800675731397,0.052556351909701406
1,1,-0.61914981532598,-0.7664586252420375,-0.5108441035874658,-0.7182996231078387,-0.8360325427165791,0.011941245039745191,0.6303640482386167,0.7913066270532481,1.2479389445096591,1.0935047031509697,1.6834323541909224
0,1,2.5238997204870732,2.2486230140186128,2.799756824800189,2.7556570671857563,2.5418121617907254,2.1727226575861796,1.8892132564370403,1.5031809909646585,1.1448121812087524,0.7095894595917149,1.1846882075841982
1,1,-0.24713652143180953,-0.2670779780182864,-0.7277648327382069,0.03930090929523066,-0.19348122945026375,-0.5448436409238767,-0.7059641852286684,-1.1611026148272594,-0.9456528976588077,-0.05442627710192629,-0.3142163739943724
1,1,0.22488202102359067,-0.3379211239649126,-0.44143907624302925,0.25660163058339774,0.1437757424946461,-0.310535138336187,-0.5077079138286333,-1.0043069564232792,-0.7832854759113543,-0.8948540587081917,-0.5862576768734518
1,1,-0.43263137346192754,-0.6468851175462134,-1.2463460530646104,-1.975550779949548,-2.3704063831649473,-1.5689428923902156,-1.5073654945866939,-0.9297657715990427,-0.7666282750252271,-0.8944101848875564,-1.0285267621047753
0,1,1.0391785259786506,0.7796364769556119,0.6043210551598118,0.43571954378913547,0.3752549182328433,0.4001427108281415,0.2639587167997552,0.21208727012066564,0.7167235697827904,0.34316886929986506,0.9762545449376442
0,1,-0.669002444026353,-0.5242729395808738,-0.9522515335673675,-0.7348783039530076,-0.05554672510273847,-0.09105948371958486,-0.15038211988738615,0.10428127176834341,0.4220913046297787,0.8847556891345492,0.8838837491440369
1,1,-0.8573767699393406,-0.8219640663807417,-0.6860396988423335,-0.0359612497029675,0.3716542284904256,-0.007130449315278424,-0.06249322786466641,-0.0798151935587112,-0.36103473821306603,-0.24652656630104802,0.0678620636277341
