y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,1,-1.389737482418559,-1.2050826412282738,-1.5940598979656753,-1.4154666755527519,-1.5575451341201143,-2.4776192299843074,-1.4328964187126418,-1.2268141801528882,-1.3212767707675723,-1.5574096520803518,-0.725749053390804
0,1,0.5568322377683103,-0.42502899132282956,0.2725018242713278,0.7391243912975124,1.3194783633824199,1.1263372763434578,0.9052126424964451,0.2519989984340985,0.1584946415473638,-0.16105658232425066,-0.3984777688810651
0,1,-1.548282029999799,-0.9856901014215469,-1.1854313472199227,-1.2844643559526496,-0.761216926472698,-1.538039420984661,-1.5316728786346165,-1.2925924631281542,-1.7584505619259088,-1.5890594025579772,-1.181018219646633
1,1,-0.8705716844448583,-0.36339624910610785,-0.393222691668039,-0.4862323522911004,-0.1437676365531831,-0.450001264568156,-0.5081771897400944,-0.9384836151539588,-0.8519622068794204,-0.813255789458906,-1.0581573760312366
0,1,2.7276541818601037,2.658079286997506,2.6145670138304875,1.7136165892020216,1.333780492528525,1.436565970444324,0.9003498884164269,1.2720724148279934,0.4841155983568093,0.8047803907776153,0.7240338325561572
1,1,-0.44158185524920096,-0.36871571428901984,-0.10681685040709771,-0.36037606998474947,0.09060274700201687,-0.8512984330752089,-1.0879361868597903,-1.2547304043496215,-0.5565151782881956,-0.2189111510008569,-0.6491195618466229
1,1,-0.45618529788557266,-0.10186232686174186,-0.09985514092336224,-0.5211342764722391,-0.9168591638550132,-1.2397919199221934,-0.5184795323798113,-0.31667530443368896,-0.5867794198153341,-0.8372436600453025,-0.9628518523148885
0,1,-0.3242414293881378,0.24124582816083193,0.37593791468708104,0.09274007623140987,0.48732566910490227,0.004590070529552077,0.07405316203637113,-0.1359104547268593,0.8035904027399153,0.7126388624703828,0.06440734955018129
0,1,-0.45649225430655654,-0.77856085468007,-0.2758755990909788,-0.27156248303918984,-0.21650099704171308,0.4841546939187509,0.5421538666046856,1.4500118876231658,1.5614348168875998,0.9858556745224119,0.8714411969198202
0,1,0.19723763209438916,-0.47512524259765876,-0.1310271167799902,0.4624999540305059,-0.047229672915393615,0.021550680902274147,0.1063171948751066,0.8171976406723606,0.3951236889368208,0.5545890682182123,0.7039193047204819
