y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
1,1,-0.035370596475975846,-0.4596922641049663,0.18792300559530814,0.28063513605853957,0.8618780913592833,0.9967587040518449,1.13466894619798,1.2422614285587499,1.331558269052537,0.6931886781477568,1.1366776695484335
1,1,0.463052266558644,0.2624421558804833,-0.10423209313193245,-0.07719799289250329,0.4025564027886728,0.7687818187312752,0.7691614867333824,-0.09857666609019843,-0.30678378689559677,-0.38195928790385314,0.25121257109382544
0,1,-0.5631134324011774,-0.7682221893103613,-1.0484495722283782,-0.651255396224052,-0.8696564170536664,-0.41062965690367065,-0.35836086600320555,-0.44058048303693687,-1.0315160871861164,-1.009053692827521,-0.7021625425127562
1,1,-0.5621166949481406,-0.8790134825587674,-0.28037507934036693,-0.4592719439891424,-0.01864835792858021,0.2757550821771159,0.3148001964293176,-0.3535109056319325,-0.645559803393001,-0.6197018812541427,-0.16792647986521542
0,1,-1.457006981288029,-1.4015695136764543,-1.7570417535982754,-1.5371771068016706,-2.175528563953745,-1.4188287611247525,-1.258710567582465,-0.9666151178822031,-1.5534228398824805,-1.588935488264114,-1.9431484023185033
1,1,1.178616203236862,0.9719381169668951,0.8331576344539344,0.7747582076709004,0.21751781605131143,0.6019267748418671,0.18962647098611787,0.12817705856070882,-0.20768553755567631,-0.08254699809088395,-0.024872725983080143
1,1,-1.2271463052278155,-1.697273915792701,-1.779005102810043,-1.303286136258241,-0.8389264303193021,-0.22824697996381402,-0.380122107304104,-0.569526746551209,-0.41770756231118206,0.3643459288665179,0.03323642815783205
0,1,1.4711453376223071,1.0982809558064222,1.1728369356780846,0.013300942732659141,0.0288213566254235,0.07746987742128239,0.1678527316603045,0.5837234153553102,0.6425267089021385,0.2695665895687876,0.17248339112871916
1,1,1.531512515277003,1.2068867301557515,0.8154855174113143,1.30448833543195,1.2026842103169813,1.189612704403172,0.6650679231435715,0.2352341981977657,0.27236607814688696,0.9456034818353719,0.6815772991465111
1,1,-0.5690830871176696,-0.25744303577184185,-0.30811358226079194,0.558256636176659,0.6859636218115704,-0.15269903183591238,0.11436638905782756,-0.5477252209827631,-0.2559917659252288,0.032812266833556494,0.5450289019442781
