y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,1,0.18430119196727426,0.3674357107125389,1.3858414681141484,-0.2035749691887774,-0.64705021525743045,-1.3827293317669636,0.8107487251886687,-0.5393864849875218,0.9455689164620081
1,1,-0.1724727202020987,1.6286974211995064,-0.18248334930639237,-0.19732898824848172,2.175788786892859,0.0574564244561226,0.2498047577641577,-0.9084930893274499,0.9061263471190226
0,1,0.3657516670240086,-0.4209617005866802,1.7998389059567437,0.8223015775418968,1.7900070825962293,-1.810511438957115,2.3385587276851867,0.7536308323221426,0.49498698872202657
0,1,1.7609490647328148,-0.9311279849207951,-2.0225261306955464,-0.9644934799978494,0.5634108882622999,-0.078044992481733,1.3779078464473529,-1.4554801820196994,-0.6836032336419385
1,1,0.03463466905999738,-1.3273466701143384,-0.7810329429878826,1.9752280987479454,3.1640549623022394,1.5187426892414575,0.9134172008255864,-0.45316721594568365,1.3467953588034687
0,1,0.9324759839529677,-0.4799658583137588,-1.6896592030305844,1.26087168694845,0.6943567888042443,-1.6402627804615004,-0.9507834606137681,-0.6496979692977769,-0.9326393486775109
1,1,0.4543622402686872,0.005785581887587241,0.8742748146066506,-1.0467200709695132,0.12152450891940511,0.835299543083531,-0.09969288096455711,-1.7732858160738578,-1.0370417508740146
1,1,1.4478428533438905,0.5479799309914722,-0.19798884509836856,-0.3572924331771952,0.8610111302160776,1.129072439352273,0.934745957400438,0.10097925447397225,-0.6982159997529033
0,1,2.439460728796653,0.5004752885269236,-0.05332833072943357,0.41947641120749224,-0.33395452200945824,-0.26254149894040407,0.3360170801552766,-0.3505434586340998,0.4818966026819264
0,1,0.143211614644204,0.09908465538592048,-0.940889238157526,-1.0022575695806268,1.3219745141818608,-1.0089279207122317,2.0996363353569842,-0.6882193324604738,-0.9277560927157054
1,1,0.6685927871545523,-0.033807135813012264,-1.4595682409717217,-1.0719334646735181,1.3065440748442687,0.8303333668487768,-0.1150592006755438,-0.34043182829529817,-1.1989851195448313
0,1,-1.7640276959268952,-0.6753580063379169,1.0230979203768296,0.5671132702119606,-0.17079107593450232,-1.8619248630416607,1.1946337412735395,-0.4710006380662665,0.15212566661811303
1,1,-0.8167119914298505,0.048258266495243736,2.156958437435071,0.3088155061254896,-0.15935328451091196,-0.7633171604691562,-0.8551945876676236,0.6791366822685225,-0.31370995937598295
0,1,0.47019041426861957,-0.87563660312129,-1.037559438011319,-1.6940214196387764,0.1431276304908963,0.35804128747375624,1.4977885219070914,1.5885237241837835,1.7771591933420774
0,1,0.4911972192603754,0.12096959784258006,0.3638498010599783,0.05628770913744268,1.139581184359293,0.039106714996876686,0.9954099452874504,-1.2318192080080397,0.08354451321444076
1,1,-1.5029151561898975,-1.2463154675705614,0.5564572822896872,-1.2293252472095486,0.6926515432935411,0.16005921218685404,-0.8003341172928438,0.5415640922547604,-0.5336875948297581
1,1,0.16550846388524093,0.04033469376521387,0.37473464928125166,1.0051884725261768,0.3371748995495715,1.0458197699370666,-0.6784217761587568,0.572646951193856,-1.9704558012824247
0,1,0.6986568402603297,-1.7709897699582628,0.84899351139723,0.018359264697887245,0.061684859174455056,-0.1032835580697001,0.12856269339613324,-0.3443514578239251,-0.8064057632884444
