y,x1,x2,x3,x4,x5
1,1,-1.2006247399437473,-0.6446318791003759,-0.6664507499018071,-0.27315818758471067
1,1,0.7959047235280895,1.0222108192809698,0.25792402369236744,-0.22076118884097828
1,1,0.7208113424650191,0.26906460784282327,-0.23561217195526604,-1.0947496516787567
1,1,-1.5352418030259032,-1.577434798686036,-1.870170079607797,-1.377386206128747
0,1,0.609343347882591,0.5139967131190741,0.6816701790642787,1.318098539917682
1,1,-1.63884548643069,-1.7464522825671267,-1.7865954268393025,-1.30398429544947
1,1,0.16830765966193761,-0.4162680594301482,-0.128932513815953,-0.3576068477167631
1,1,-0.5129640867667836,-0.5825032011837723,-0.8721155880028797,-1.0084451727615298
1,1,0.174491301201679,-0.6818794047926372,-0.6432019725140111,-0.42327924734852357
1,1,-0.411111603294449,-0.46160513443178736,-0.5708441619614528,-0.07461515600007974
0,1,-0.04063304466178489,-0.14405784663327886,0.2212521766197653,0.29912067956772675
1,1,0.2268174076620438,-0.19168720210550094,-0.6259579882726777,-0.9295250412425183
1,1,-1.7960540854231808,-1.0590758755235306,-0.4560793245723005,-0.5006488549433404
0,1,0.15623775514833624,0.7308129384591905,1.0414359582240715,1.2432966685149094
1,1,-0.729541767908649,0.19717852586506837,0.14427615069399433,0.34304273091922527
1,1,-0.35493348685021053,-0.4718297135845249,-0.5354312177700761,0.39818085747888216
0,1,1.1844138387304672,1.6686809453334248,1.7415803511963324,1.3440252643104795
0,1,-0.2529311106586356,0.3352728574221367,0.16333845169820377,0.5072583526409418
0,1,1.2694005062316156,1.3503655869262892,1.3544961410447196,1.7628494546011553
1,1,-0.6629807630704244,-1.4679149404736034,-1.1835882890535896,-0.7545803741509893
1,1,-0.7903055621555278,-1.1487467974673067,-1.822945869598166,-1.1350037678817944
1,1,-1.6899175336591303,-2.0381955690064246,-2.0067784331846372,-1.7473749730274708
0,1,1.2849544784862248,1.0778901231003446,1.406862670525269,0.36292619468340215
0,1,0.6973313199551888,0.9169129260363679,0.9265143183524843,0.47314777015306164
1,1,-0.2596523229505238,-0.14681194295602887,-0.12674233184875122,-0.8214394717254276
1,1,-0.2514747280361603,-0.37506443814173324,-0.6407735118733857,-0.21697567327265546
1,1,-0.12487683869101264,-0.42890649205893816,-0.7047778422270907,-0.7020681942402043
1,1,-1.4221775439803064,-1.9568228240508985,-1.6697560423592892,-1.013769514342938
0,1,0.9890652404359321,1.8187724667671352,2.073431808586535,1.8114637284752555
1,1,-0.8196563964180211,-0.8328977864185639,-0.97432209116353,-0.6294011381852934
1,1,0.33019494081353246,0.5028481329034028,0.31294095475474126,0.0849019611959451
1,1,-0.6274454828661818,0.3587567939420426,0.2862481510263122,0.05018695575762493
0,1,1.6683692138919937,2.545949734215528,2.1033104425680844,1.5217725023548585
0,1,1.00403122328254,1.8159864802424859,1.6966271563928867,2.477198936633004
1,1,-0.06471317870286011,-0.08030303353786655,0.13817569980903519,0.04068420523283458
0,1,0.34770928521735656,-0.3111125239076956,0.24577398839299708,0.1638275998848979
1,1,-0.6694079781297957,-0.14260116375470844,0.4568446854572702,0.9180875768070785
0,1,2.416865943488514,2.6084418243042884,1.643184686478865,0.841133023847972
0,1,1.46159290257217,1.010472213800136,0.646721460693399,0.15487259403811282
1,1,-0.5761224898784619,-0.38781014999851154,-0.30445153530564856,0.183125969577079
0,1,1.371657639969231,1.3345035354339152,1.7197566587998563,1.0607276853346905
0,1,1.8327458982742417,0.8148960845659026,1.513523264197727,1.1863855656028643
1,1,0.6253756128169138,0.16148127231586348,-0.7780781503137252,-0.42404614162679166
0,1,-0.58304269278314,-0.10756743201930295,0.23689489175180733,0.5979782590753016
0,1,-0.3536977884825819,0.4486571029099606,0.7790013594184989,1.0676194528545218
1,1,-0.027300218648228257,-0.39116461756852605,-0.9611376587653248,-0.8329612098471775
1,1,-1.0639945398798798,-0.6999096040956684,-0.5308191210833051,-0.009048617772251133
1,1,-1.1326673804078071,-1.387239425140621,-1.8380774939086917,-1.8494498228819598
0,1,0.35779606527899155,0.5565851985284651,0.3877156820043436,-0.4142506680386637
1,1,-1.4190531603069356,-1.5652552146160446,-1.060390914323274,-0.046770419526414905
0,1,0.07737742097155757,0.6085102948520689,1.2318517122305268,1.219575331726839
1,1,0.09155983160608096,-0.5843636067129714,0.23418187336976679,0.2563670292514433
0,1,0.9657654745362763,1.2045144789133273,1.5118904650620757,1.4435836615509179
1,1,-1.2785410406272872,-0.9776471153099773,-0.5414174833651281,-0.6769253426213923
1,1,0.18636545052043502,-0.38225496917341806,-0.9899171224011657,-0.6550943783370949
1,1,-0.5215892880901931,-0.24934746992508314,0.23135510875698123,0.03767166796146525
1,1,-0.8958129304411503,-0.8825544810530782,-0.532796182049324,-0.35267131174697036
0,1,1.015384554690261,0.8230737267372596,0.7311054717589517,0.8835230369768167
0,1,-0.18872495346668072,0.8671525052896959,0.5115143117382266,0.05626359527312068
0,1,-0.15713377087866537,-0.16332174637323904,0.2353514406324987,0.5378186317480268
1,1,-0.34616034918661315,0.18039527702271174,0.2744744938729464,0.1909903437133033
0,1,1.088528383739589,1.2794240322407984,1.6480872128018,1.3106666890879117
0,1,1.257547588053324,1.1767465044368792,1.2018160886236657,0.818525197793148
0,1,1.0029176209056734,0.8323909589284286,1.1617196627361774,0.802136268117847
1,1,0.04897410226028376,0.12466668445867063,-0.26198516683089573,-0.6594873722891995
0,1,0.8149704348853761,1.1340168236557966,0.5898936733176394,0.9319855121198922
1,1,-0.4777651860173851,-1.0355694279982637,-1.198583941874985,-0.8774094176939221
1,1,-1.2683376807445985,-1.1861946180595089,-0.27389645156561737,-0.2860318100349902
1,1,-0.11604991961665363,-0.1316169328313403,-0.6332403642611308,-1.6240658609468048
0,1,0.3663744645915324,0.8063510868931875,0.7703076694003178,0.6194267993373402
0,1,0.23802321874348234,1.0972906571794576,1.45284423959561,1.8049791067086938
1,1,0.0066615949295857155,-0.04825924353746088,-0.27326129911974956,-1.1478913766512095
1,1,-0.942082369365929,-0.7332208251088753,-1.1833043074340337,-0.31144740941991955
0,1,0.3201727380107333,0.5382303890418975,0.9055204124499032,0.8636640002148472
1,1,-0.5839668784954057,-0.7057543090828161,-1.0009141832029445,-0.3014769233986759
1,1,-1.7279903680740656,-1.6569096777524042,-1.4202126206312338,-0.7988531427893439
0,1,-0.11205516348531888,-0.4298862127005983,0.3648958233168442,0.4617920712787314
1,1,-1.149084077047781,-1.665100215835985,-1.0787295146423255,-1.5805130171347934
0,1,0.8757825444140922,1.0604685267306924,1.4846875503240262,1.5079597328554504
1,1,-0.2852813418633597,-1.1974248186511847,-0.5579135578536907,-0.6773029161676106
1,1,-0.7575538861951652,-1.072585414636795,-0.5423309325422946,-0.6847163409755551
1,1,-0.5065398746020077,-0.12111013740888725,0.021098357966965714,0.4350847566161047
0,1,1.3943001986349552,1.5948410380233116,2.048975209791325,1.3388288876539924
0,1,2.9303915876080646,2.3367053477223356,1.6515110248624156,0.9649513520739936
1,1,-0.7120033238273706,-0.8404689515120731,-0.18103043566563926,-0.2905770781351243
0,1,0.9732271420988559,1.1969339547045146,1.846335072085364,1.955738883849468
0,1,1.9004159938711715,1.2650524121475664,1.0915896902116962,1.4304256334281933
1,1,-1.854733996717828,-1.315331003547333,-1.5367479600026817,-1.1674771876471044
0,1,1.5909549139327601,1.449612446132799,1.339161166802867,0.8869040359138546
1,1,0.24073222708579184,0.16587216617589431,0.24688958594885071,-0.4751315664184807
1,1,-1.8297547434631551,-1.7628767212460519,-1.2132539160956166,-1.3333563564297486
0,1,0.7869632176064073,1.5071230631992945,1.0628477764633835,0.9170636114124266
0,1,2.361858405796865,2.0193127314503427,2.1490894014246216,1.701401812292557
