y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,1,-0.17335470619090848,-0.45287297956470607,0.0896734808894392,0.2611249403456054,-1.296123832211286,0.5801900450150506,-1.1478024295287839,-0.0931628136536654,0.6492891888254982
1,1,1.465932195868646,0.23069321600226203,-1.2504811633306678,0.1418543737345091,1.7117187975180956,-0.4757840724353404,-0.5293793842687181,1.2868656043400042,0.7283397947139244
0,1,1.9961944174680304,-0.10992478466783714,0.6357857947169899,-0.7528491380308496,0.35245256735402186,0.0012441957224066061,0.8476748750289943,-1.2841813642394944,1.3120755651513283
0,1,0.2265597404399935,0.5844001666826634,-0.25431631990839243,-1.0503742985511426,-2.4934843949726684,-0.5670563552976328,0.6203470225406845,-0.5454048565564608,0.02015862578399016
0,1,1.909883703368141,-0.8801872854902577,0.39357607876778716,-0.8150717525738914,1.650039820368479,-0.011176500366367224,1.5979444644709957,0.8682299643469938,0.7661878553084006
0,1,-0.18705244052290348,-0.5108681440231059,-0.571084942155005,-0.6652233914316726,-1.7926870276987592,0.05114695220622081,0.8406888448390603,1.9183553891637934,0.35265880831854324
0,1,1.391744174502337,-0.200297594661133,0.6023299466697793,-0.21297277581113064,-1.2744964280177555,2.42377365094855,0.779842837953325,1.0846738210938365,-1.3448036621939452
1,1,1.2319947799977098,0.7157933258759105,-0.440050986853922,0.3784510284101897,-0.6683927960901306,-1.266769599031561,-0.1768894273612615,-1.550688555001081,-0.18180524803261233
0,1,-0.8587952346410814,-1.9423560417830408,-0.028333811753420153,-0.6606488674289926,-1.0661681664219829,1.0443355039993507,0.4453898113773696,1.2724134896884771,0.40208018137150875
0,1,-0.6606076588076762,1.1132161325789964,0.2520950179718542,1.0034868244322357,0.7095479174348375,-0.9022266644788541,-0.8148908390514941,-0.09463997349663518,0.9926192115719429
0,1,-1.209982445183767,-2.3724528470617106,0.14167495644450206,-0.1929064618325259,0.4991167395966273,1.0781221782568469,0.28359127304620885,-0.6450454653914205,0.40822751026913146
