y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,1,-1.3375532826410703,1.0672934412423163,-0.7157794721566425,-0.5613408066206436,1.2529669026264958,-0.30849842522751825,0.1213682775497862,0.2064907955642485,-1.7405562089620852
0,1,-0.23553860248469308,-1.3217600933871674,-0.9922167719608473,-0.5849728997860506,-0.650592311714077,1.7985230775870524,-1.0761825894248682,1.0931136364450187,0.47404186616923455
1,1,-1.6027042137175231,1.0448467217703503,-0.055269675171231436,-0.7217727630151732,0.9353140954926291,-0.6212817396220601,2.1207439418869294,-0.23907323875889736,0.37159357649919655
1,1,0.6314613512224176,0.48410626188739936,-0.2792007060166127,0.7359485874040219,0.6629343087460098,0.6063496084125095,1.9153934688735208,0.09427942928965356,-1.6809507369910477
0,1,-0.571043860614246,0.6305896022454974,0.3799840426615325,-0.4834250634547003,-1.7838424823293142,0.41441757468269147,0.9819325100612645,-1.2821586992197447,0.3343710473225286
0,1,0.3725998567058072,0.38210268479961473,-0.15469740366492854,-1.086247143680856,-0.8236497353201309,1.5407888468577844,0.07685854694887648,0.32551759035362643,-1.6537932855150699
1,1,-1.3938319841484046,0.3352928613408758,0.15965498439982095,0.012706818682453687,0.837906382354244,1.0214985555408336,0.9559597188346841,1.1695438025754312,0.5432361665961051
1,1,-0.07629506120388325,0.8952066366558664,0.5262112009784787,-0.4381321756837011,-0.03393250130461424,-0.4181026062977317,0.0010287977808758684,0.09373664062338395,0.3514700598887058
0,1,0.25851788573764584,-1.3830394982705476,-0.7022326784878998,-1.3997377664294066,0.340658585990645,1.540884535653021,1.6470652840640503,0.6273312918192685,-1.0484010404706774
0,1,-0.4791783321872896,-0.2032346406647412,-1.513252894864101,-0.3817675505219365,-1.3251801041149467,0.030503467984545184,-0.6449165592148176,0.46418033752417187,-0.30650402347605504
0,1,0.2150112890070522,0.6820563767199309,-0.5598764348032959,0.6825039637065881,-0.46042680089962396,1.337021409700139,-0.7832343796817564,1.2198816090720987,-1.3076883417741914
1,1,-1.8616196060400168,-0.583589347015213,1.6581093671328335,-1.2085314233471969,0.30918592176183185,1.847771209813521,1.7082505648149262,0.22336751507362068,1.5341417112367384
1,1,-1.1366063526683494,-0.8151830519739093,-0.0411303140521233,0.8932498495571081,-0.18666034123442388,0.8980254232201237,1.6771201821587771,-1.347560556666143,1.3215882584958534
1,1,-2.098448038647216,-0.28029972557436783,0.6732822285939912,-0.3099257578926571,0.021991094274044835,-1.0979773833654383,-0.37834411024662234,2.1978917617887754,-0.27907740833358174
0,1,0.7942439527029156,1.5000573776872583,-1.6106717983520047,-0.05912991985349059,0.6313822199885791,-2.5104047752873915,-0.7916969946841926,-1.4005252341038326,2.7578230101131735
0,1,-0.09907926654938783,0.7553944827604164,0.4030568198016535,0.7938251825171526,0.9152855602557702,-0.8935062362542677,-1.3469681964469553,-0.7948662540408035,-1.6520325941561955
0,1,-0.17160613987401788,0.4890005939630074,-0.09363223847779893,0.8999802418645192,1.2361383777630561,0.5369781217621565,-1.3618310634858493,1.8483714132468105,-1.4478050850221251
0,1,0.032133351072070084,-0.7454601446538826,-1.3126073639879214,-1.029898202485295,0.531636030809103,-1.933146989991528,0.32163951976719646,0.605076058167661,-0.15498056644040917
0,1,0.765533380801526,1.2303647067614703,0.3297149761264756,-0.7434343923238552,-0.5440075134977378,-0.5907036744843329,0.5333704636809736,0.5440316694305812,0.11755291817231373
0,1,0.29449403800420026,-0.6928875203767022,-0.33295166854158664,1.1732438996900187,-0.6240101067508058,-0.5146228822932263,0.511639041843974,0.03084662539922569,0.024116641383370403
0,1,-0.86991290552296,0.7854689256218089,-0.27412871519016013,-1.3019764724835983,0.3174870074585098,0.058385099565891004,-0.7820663576516891,0.31957121867543153,0.2536107995306541
1,1,0.6230689842391479,-0.3384959239785907,0.3547520205168083,0.3118328595081127,-0.2697173126855849,-2.3815638097204084,-0.4722277752923614,1.2216194323149492,-0.10930981699318047
1,1,-0.6823134846459128,0.7988862615283199,0.3731330746296014,-0.8095765204155297,1.5323004609549167,0.5450505898022174,0.43067852401587564,-0.1916792691708119,-1.3520509424923368
0,1,0.11890565881707328,-0.9838830189820644,-0.35598278215962675,0.4210469210226003,0.15044158575504796,0.7277772843058055,-1.5101634721658361,2.2358605993747562,-0.5754220187349461
1,1,1.2843377581680406,0.9303308656248757,-0.3277843932675342,0.8354502496270039,-0.6018914003198728,-0.7420530009887738,0.12388096485851305,1.0766897599738308,1.1083780982139773
0,1,-0.5409815653807118,-0.4021999602196592,-0.5164080953754489,-0.8601521100171713,-1.5618878812312154,0.38593345846624855,-1.0056193235522792,-0.338833264512448,-0.3040858874005777
0,1,0.24888533021523696,0.41733818754959767,-0.871442715158488,0.7270080064056076,0.9546013731339997,0.929116316496296,0.611852550513428,-0.011004353283441215,-0.21945166916599806
0,1,2.636702087046879,-1.25856032726752,1.4517097267744612,-0.8695619313493298,-0.8872827861970932,-2.8540775745550926,-0.1809013962576362,-0.04888311529271118,0.5055675075108462
0,1,1.2577009180443217,-1.8565761647980903,-1.2089988684188095,-1.0283177311959855,0.5527852437119458,0.24247521958351714,0.8364213096403997,1.1523912866154902,0.13640130689728402
1,1,0.15528596912011747,-0.7108581858042412,1.8953048306952407,0.6594273180813323,0.6460414382921547,-0.8192163900919988,-1.088594081193234,0.4002150066729206,-0.8858612108409554
1,1,-1.199122151006646,2.316012604538808,0.025751768146018178,0.23060849699817373,-0.9200985754001063,-2.2144956901436132,1.4829317341339632,0.5079686767900854,1.2101783470622773
1,1,-0.7443907269874622,0.2166755035631388,2.622119516243593,0.3003195567888545,0.22288569720888324,-0.9774900422149688,-1.1006802048503797,0.04849792769243262,-1.5870650832016648
0,1,-0.08992726334366034,-0.15137247846713245,0.5201559065856761,0.9746012338441951,-0.3509992338244244,0.253786153783115,-0.3335659999445868,-0.672754847243846,-1.143622927629411
0,1,0.96439247068783,-0.30865694566260166,-1.793192959582282,-1.9884471315258219,0.1432675890144555,1.3889104360126425,-0.6577750096487556,-0.21683139741778926,-0.4614427196400648
0,1,0.13541600099949108,-1.3031487407292939,-1.9532225132768897,-0.058335642416777675,-0.32539992067876833,-0.89916662787494706,-0.36818991694363085,1.0958875714158738,-0.021921951767387583
0,1,2.1263397029559967,-0.5186991363479737,0.6694864736016755,-0.8771619756368537,-0.8111345032106125,-1.1200277721935963,-0.7497210959956818,-0.8422358076562532,-0.9346438002245249
0,1,0.020245211537665172,-0.4677782326777825,0.2035124543735667,-0.7649787791036948,1.0978062450640287,-0.26995993862408463,-0.8474289534034267,1.7236364572970868,0.17606764433707844
0,1,0.12197048034109026,-0.5552044091344488,-0.38135743988099985,-0.6819049827273629,-0.35955974862066153,-1.42337364389128,0.1325471892174338,-1.247971402952399,0.3258880298629432
0,1,0.44197804281491315,1.838598008792004,-1.940774482932522,-0.17709764852089985,-0.17252347764240933,-0.15073125657554615,0.8740089926690728,0.13362780024949844,-1.1304847709869372
0,1,1.1321528348609795,-0.3509936718184993,0.3468651394956412,-1.1259481000699758,-1.1918615189773358,-1.5245746306209746,-1.065160302685415,-0.18452081965838402,-0.13045588891856713
1,1,-0.012538060514002804,0.8320868068947246,-0.27573262915453894,-0.5504519231445507,1.5373350664487528,0.7961434282238701,1.5130014765032211,-0.19550298848471587,0.3589139898034324
0,1,0.5839259800102012,-1.2005003672847523,1.392877567281402,0.2632468587437551,-0.8742959669169603,0.6681096130218716,-0.6881936668606444,-0.08307545152998909,-1.077420630466823
1,1,0.2931423979044828,-2.3822807834656685,1.0371288361125486,-0.5761016049473558,-0.24017221677818806,-0.972746479680861,0.5508014286000458,1.1097979523393462,2.2460835864355384
0,1,0.1019233105438119,-0.8909464444257232,-0.3969364049676764,-0.08545235460626491,0.30830796413969236,1.0124904567070978,-0.07622934140130871,-1.1598536484073712,1.1624869370588236
1,1,-0.5837848323918833,-1.9543494384909865,1.0224901877362726,-0.500655934072371,-0.2110579531742338,-2.1459861522603294,0.09274053278843075,0.8585831060805803,-0.8222237765496295
0,1,1.4272824091400735,0.4131178710064925,-0.5086605865795573,-0.343529689284145,0.5262723123127189,0.6414539462521714,-1.3398788408135496,1.2039415862771028,-0.9654016569655561
0,1,0.6069292353818568,-0.19089478038574037,-0.007694884598866984,1.1181752563862224,0.24529434696947555,1.048824654439372,-0.9987695256023145,0.9708759795224254,0.012661710304762763
0,1,1.8633602719275497,1.6259538802081648,-0.019601601931461127,-0.035621609115175305,-0.9981996402526402,-1.6696803854563216,0.01610299252447026,-0.8627465768246397,-0.3277982852140808
0,1,-0.29710942104144095,0.1627189570675701,0.8674390226703439,0.8194682034735006,-0.19977802957575388,1.7277944139710817,-1.3174657658534108,0.7074902607105708,-1.0352710024364282
0,1,-0.6762504006949888,1.3927783798771958,-0.10188743584985385,0.8553935483984838,-0.360036311929971,0.7319652549938941,-0.7400692185033089,-0.9812618098718809,0.5437858061938005
1,1,-0.10622921776814502,-0.6838366957332748,-1.8799396335738383,1.0059255477289484,1.1856193683333978,-0.31320064611033777,-0.29941308506547565,1.4759414404340812,0.5695822817283546
1,1,-0.1375123109872123,0.14322642423186463,0.2835561487406019,0.7693268069967902,0.33817270523440063,-0.08518980688548326,1.5983018557928863,-1.419819138427151,0.3534211935942198
0,1,-0.9104115830260966,1.4264772564457542,-1.2044239543114468,-0.5350883311689394,1.0140875737629722,0.6520561541227886,-0.5680204917771496,2.3860230978300243,-0.1408045497942094
0,1,0.9083083504086039,-0.9547319717482239,-0.8078402662605095,-0.7256905508767652,-0.3446216781254075,1.2631149198134817,-0.668036521901264,1.2163340190417617,0.7458082190774279
0,1,0.7320774161478101,-0.8095566386169499,-2.243946810750306,-0.5044687515839891,0.9295344109157153,0.08897770760840715,-1.3698102098974947,0.9193442577548856,-1.8531980503365793e-4
1,1,-0.9581527407048925,2.3493889635098366,-0.030628986875418884,0.5130127716155286,-0.0017442000970439096,-1.1950235002823908,1.0325875326833247,0.8363997246461032,0.2862855774759828
0,1,0.2906147532746203,-1.7029207742406005,0.8238394378520013,0.9296571938305486,0.2669532781832049,-1.1502435097744172,-1.5434995790363624,-2.330339578327333,1.0485031938341711
0,1,0.06460421804069331,-0.4244569542605468,1.3551192252001818,-0.0022119141982361785,-1.6252230424484198,-0.8238426638896166,-0.687249661209902,0.3601803086870294,-0.29384625370897965
0,1,0.8153436118128509,-1.659483805872178,0.1559240515263282,0.8347410168010311,-0.7372446830454017,0.8809565355081751,-0.03293626872842612,-0.9590772264196702,0.435953714996082
1,1,0.10168628347781151,-0.29197745020710936,0.4389247965885503,-1.239439925377163,-0.6823276419017615,0.22541311946677617,0.8464246867562448,1.118829983869097,0.7232200177739645
0,1,-1.3600747421395583,-1.1904041163904031,-1.3773375086993453,-0.45586542601248187,-1.2559174009076988,-1.717305764159309,-1.96502220357105,-0.9220079176091184,-0.3752186966781697
0,1,0.6586015755140293,0.6363614587522988,0.3181868324619271,-0.34425743204425135,-1.4065913841039377,2.532650332518118,0.6295542388426022,0.1987591542529181,-0.7492415943388322
